author,content,created_at,postLink
selfishprotein.bsky.social,"以前紹介した“Tested” ポッドキャスト、番組ウェブサイトも充実しています。
www.tested-podcast.com
ニュースレターもよいので、英語が読める人はどうぞ。
4-Aug-2024 Rose Eveleth | TESTED: What is going on with boxing at the Olympics? buttondown.com/tested/archi...
カジュアルな文体ですが、IOCの世界陸上に対する態度とIBAに対する態度のちがい(二重基準)や、個別選手が本国でのLGBTQIA+が置かれている人権状況によっては危険に曝される点にも言及がある。",2024-08-11T19:06:48.194Z,https://bsky.app/profile/selfishprotein.bsky.social/post/3kzhoe3cmjk2z
selfishprotein.bsky.social,4-Aug-2024 Rose Eveleth | TESTED: What is going on with boxing at the Olympics? buttondown.com/tested/archi...,2024-08-11T18:45:00.222Z,https://bsky.app/profile/selfishprotein.bsky.social/post/3kzhn53l3wx2z
entaik.bsky.social,"After the Paris Olympics 2024 boxing gender row, I have learnt this. The presence of a Y chromosome does not mean one is male, but it is a good indicator. The ""make-male hormone"" gene, known as SRY determines one's sex. If one with an XY chromosome has lost the SRY gene, one develops female anatomy.",2024-08-11T15:07:18.665Z,https://bsky.app/profile/entaik.bsky.social/post/3kzhaxtqtex2b
abracadocious.bsky.social,"They could point to the IBA President’s statements, of course, though he is believed to be corrupt by many and is part of the reason the IOC stripped the IBA from handling boxing at the 2024 Olympics.",2024-08-11T03:03:20.879Z,https://bsky.app/profile/abracadocious.bsky.social/post/3kzfyjbazh52s
atskty.mastodon.online.ap.brid.gy,"Taiwan's Lin Yu-ting wins historic gold at Paris Olympics boxing | Taiwan News | Aug. 11, 2024 04:25 https://www.taiwannews.com.tw/news/5917408",2024-08-10T22:36:30.000Z,https://bsky.app/profile/atskty.mastodon.online.ap.brid.gy/post/3kzfjm7r57vw2
europesays.bsky.social,"Boxer Imane Khelif wins gold to cap an Olympics marked by scrutiny over her sex

https://www.europesays.com/1394482/

Boxer Imane Khelif wins gold to cap an Olympics marked by scrutiny over her sex https://apnews.com/article/olympics-2024-boxing-imane-khelif-a177d6795d27dbc02db1313de0266753 …",2024-08-10T14:15:08.000Z,https://bsky.app/profile/europesays.bsky.social/post/3kzenlpjdm52s
andruu.bsky.social,Iman Khelif winning gold ♥️☺️,2024-08-10T08:26:30.806Z,https://bsky.app/profile/andruu.bsky.social/post/3kze247n42k2w
Lazarou.mastodon.social.ap.brid.gy,"Yayy! She won!

https://apnews.com/article/olympics-2024-boxing-imane-khelif-a177d6795d27dbc02db1313de0266753

#ImaneKhelif #Olympics2024",2024-08-09T22:15:20.000Z,https://bsky.app/profile/Lazarou.mastodon.social.ap.brid.gy/post/3kzcxxfxob5u2
sportrendy.bsky.social,Buse Naz Çakıroğlu'ndan gümüş madalya sportrendy.blogspot.com/2024/08/buse... #ParisOlympics2024 🇫🇷 #Paris2024 #Olympics #ParisOlympics #boxing #Silver,2024-08-09T21:05:29.729Z,https://bsky.app/profile/sportrendy.bsky.social/post/3kzcu2i2t2b2k
sportrendy.bsky.social," Hatice Akbaş'dan gümüş madalya (Full Maç Video) sportrendy.blogspot.com/2024/08/hati... 
#ParisOlympics2024 🇫🇷 #Paris2024 #Olympics #ParisOlympics #Boxing",2024-08-08T23:16:19.728Z,https://bsky.app/profile/sportrendy.bsky.social/post/3kzakviop2s2s
globalvoters.bsky.social,Paris Olympics: Taiwanese Boxer In #GenderControversy Storm Advances To Gold Medal Fight As Opponent Displays ‘XX’ Hand Gesture: Taiwan's Lin Yu-ting is now on her way to the gold medal #boxing match after a storm of gender-related controversy took over most of her 2024 Olympics experience. ,2024-08-08T18:05:23.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kz7zjimuns2d
newsnetworks.bsky.social,2024 Olympics boxing: Who is Imane Khelif? How the Algerian boxer became a symbol of the gender debate - CBS Sports http://dlvr.it/TBfn6p,2024-08-08T12:09:22.000Z,https://bsky.app/profile/newsnetworks.bsky.social/post/3kz7fmvekqj2q
amplifyukraine.eu,Oleksandr Khyzhniak becomes boxing champion at the 2024 Olympics!,2024-08-08T09:36:30.425Z,https://bsky.app/profile/amplifyukraine.eu/post/3kz753jjxgs26
news-feed.bsky.social,"@KyivPost: Another incredible victory for Ukraine🥊🇺🇦

In the final of the Olympic boxing tournament (up to 80 kg), Ukrainian Oleksandr Khyzhniak defeated Nurbek Oralbay from Kazakhstan with a score of 3:2.

This is Ukraine’s third gold medal at the 2024 Olympics. https://t.co/pDzcS5JaPP",2024-08-07T21:52:24.227Z,https://bsky.app/profile/news-feed.bsky.social/post/3kz5vqiutkc22
sportrendy.bsky.social,"Esra Yıldız Kahraman'dan bronz madalya sportrendy.blogspot.com/2024/08/esra... 
#ParisOlympics2024 🇫🇷 #Paris2024 #Olympics #ParisOlympics #boxing #Bronze",2024-08-07T20:58:15.803Z,https://bsky.app/profile/sportrendy.bsky.social/post/3kz5spnwzv22q
selfishprotein.bsky.social,7-Aug-2024 apnews.com/article/olym...,2024-08-07T19:08:41.868Z,https://bsky.app/profile/selfishprotein.bsky.social/post/3kz5mlrjnjy2n
nativecalgarian.bsky.social,"“The women's boxing gold medal match between Khelif and Yang at the 2024 Paris Olympics is scheduled to start at 4:51 p.m. ET on Friday, Aug. 9. The event will be held at Roland-Garros Stadium.” www.sportingnews.com/us/olympics/...",2024-08-07T06:11:16.415Z,https://bsky.app/profile/nativecalgarian.bsky.social/post/3kz4b5mtuzs2i
news-feed.bsky.social,"@guardian: Paris 2024 Olympics day 11: USA’s Thomas wins 200m gold, Hocker stuns in 1500m, GB’s Richardson loses boxing semi-final – as it happened https://t.co/0V2A8HvN5m",2024-08-07T00:39:36.749Z,https://bsky.app/profile/news-feed.bsky.social/post/3kz3omkrbek2i
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨5 - sophia
️⚠️💨3 - smith
️⚠️💨2 - walz
️⚠️💨1 - swanson
️⚠️💨1 - tim
️⚠️💨1 - radical
️⚠️💨1 - chait
️⚠️💨1 - uswnt
️⚠️💨1 - dish
️⚠️💨1 - advertisers
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-06T18:10:36.661Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kz2yuxfohl2d
australia.theguardian.com,"Paris 2024 Olympics day 11: athletics, showjumping, cycling, boxing and more – live",2024-08-06T10:34:09.578Z,https://bsky.app/profile/australia.theguardian.com/post/3kz27erjfks2u
news-feed.bsky.social,"@guardiannews: Paris 2024 Olympics day 11: athletics, cycling, boxing and more – live https://t.co/RaR48HYSie",2024-08-06T04:20:15.136Z,https://bsky.app/profile/news-feed.bsky.social/post/3kyzki6fvrd2m
nijiironews.bsky.social,"Trans boxing promoter weighs in on Olympic gender ‘witch hunt’: ‘They are biological women’
https://www.thepinknews.com/2024/08/05/kellie-maloney-olympics-trans-boxing-promoter/",2024-08-06T00:29:05.393Z,https://bsky.app/profile/nijiironews.bsky.social/post/3kyz5kthr3s2v
lauriewinkless.bsky.social,This is a short but very good article about the Olympics boxing fiasco www.npr.org/2024/08/05/n...,2024-08-06T00:01:13.509Z,https://bsky.app/profile/lauriewinkless.bsky.social/post/3kyz3yygbx225
globalvoters.bsky.social,IBA holds chaotic news conference on Olympic boxing row: Boxing at the 2024 Olympics has been overshadowed by an eligibility row over two athletes in Paris.,2024-08-05T17:42:17.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kyygtg5kic2l
nijiironews.bsky.social,"Imane Khelif denounces public ‘bullying’ as she seeks Olympic gold: ‘It can destroy people’
https://www.thepinknews.com/2024/08/05/imane-khelif-boxing-olympics-bullying/",2024-08-05T12:22:57.070Z,https://bsky.app/profile/nijiironews.bsky.social/post/3kyxuyfhxt72b
telescoper.bsky.social,"The Irish seem to be bad at winning Silver medals at the #Olympics.

In 2020 it was 2 Gold 0 Silver and 2 Bronze

So far in 2024, it's 3 Gold 0 Silver and 3 Bronze.

+ Kellie Harrington who is in a boxing final next week so is guaranteed either Silver or Gold. She'll be hoping it's not Silver too!",2024-08-04T18:33:13.119Z,https://bsky.app/profile/telescoper.bsky.social/post/3kyvz7kwl2l25
numb.comfortab.ly,"Yep. ""The IOC decertified the IBA and took control of the boxing competition from the IBA at the 2024 Paris Olympics, just as it had done at the 2020 Tokyo Olympics."" So they're irrelevant.",2024-08-04T11:24:22.008Z,https://bsky.app/profile/numb.comfortab.ly/post/3kyvbapc3ea2t
news-feed.bsky.social,"@guardian: Paris 2024 Olympics day nine: athletics, individual dressage final, boxing and more – live https://t.co/oXhswhCSTB",2024-08-04T10:50:37.012Z,https://bsky.app/profile/news-feed.bsky.social/post/3kyv7eedcnk2v
the17thqueen.bsky.social,"misogyny’s misogyny, and if you’re using the rights of women (including trans women) as a shield for it, it’s even worse

you don’t GAF about transphobia, you just want an excuse to punish a woman at the center of a fuss she didn’t create

you can’t even admit you were wrong",2024-08-04T00:05:37.991Z,https://bsky.app/profile/the17thqueen.bsky.social/post/3kyu3d22ce22i
emarktaylor.mastodon.online.ap.brid.gy,"#Olympics #Paris2024 @olympicschat #Boxing

https://www.usatoday.com/story/sports/columnist/dan-wolken/2024/08/03/imane-khelif-olympics-womens-boxing/74660033007/",2024-08-03T23:00:13.000Z,https://bsky.app/profile/emarktaylor.mastodon.online.ap.brid.gy/post/3kytxo7tjx442
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - rebeca
️⚠️💨2 - biles
️⚠️💨1 - simone
️⚠️💨1 - harp
️⚠️💨1 - remco
️⚠️💨1 - bronze
️⚠️💨1 - なでしこ
️⚠️💨1 - medal
️⚠️💨1 - judo
️⚠️💨1 - サッカー
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-03T15:40:35.572Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyt73xfqjy2c
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - 花火
️⚠️💨1 - italiano
️⚠️💨1 - bia
4th - medal
5th - 大会
6th - georgia
7th - cybertruck
8th - ヘッド
9th - パパ
10th - token
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-03T14:20:35.453Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyt2mvnrb22e
laurarbelin.bsky.social,"Not one of these Iowa Republicans had posted on their social media about any of the US women's history-making wins at the Olympics.
But they were quick to use a boxing match between an Algerian and an Italian to push their anti-trans agenda. 
Screenshots: 
www.bleedingheartland.com/2024/08/03/i...",2024-08-03T14:11:53.200Z,https://bsky.app/profile/laurarbelin.bsky.social/post/3kyt25dq5cw2y
merryrobin.bsky.social,"An insight into the misinformation battle taking place on Wikipedia over Imane Khelif 🚩
First of all, low importance again! Just making it into the olimpics is a WIN. She IS important.
Speculating about people's external and internal organs is CREEPY.
This has been going on for days.",2024-08-03T13:48:29.886Z,https://bsky.app/profile/merryrobin.bsky.social/post/3kysytjhy5z2y
azrww.bsky.social,love to get local news,2024-08-03T13:37:23.994Z,https://bsky.app/profile/azrww.bsky.social/post/3kysy7oatet25
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - 花火
2nd - 8/3
3rd - 卓球
4th - 早田
5th - 悪口
6th - サッカー
7th - ひな
8th - historia
9th - agreed
10th - 風景
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-08-03T13:10:36.093Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyswpqtiro2o
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - 連敗
️⚠️💨2 - 優勝
️⚠️💨1 - 横浜
️⚠️💨1 - 花火
️⚠️💨1 - 鳴か
️⚠️💨1 - ストップ
️⚠️💨1 - 脱出
8th - ホトトギス
9th - fgo
10th - まけ
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-03T12:30:36.579Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kysuiai6ce2e
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - praktisch
️⚠️💨1 - samstag
3rd - fgo
4th - 水着
5th - 体温
6th - かき氷
7th - günaydın
8th - biological
9th - 이제
10th - 領域
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-08-03T07:10:34.227Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kysclxoyfc2k
laurarbelin.bsky.social,"Who's up late?
Instead of celebrating U.S. women at the Olympics, Iowa Republicans jumped on the rage bandwagon about a boxing match.
www.bleedingheartland.com/2024/08/03/i...",2024-08-03T06:40:22.314Z,https://bsky.app/profile/laurarbelin.bsky.social/post/3kysavxqwct2x
axiosnews.mastodon.social.ap.brid.gy,"Abandoned boxing match unleashes a gender storm at Paris Olympics https://www.axios.com/2024/08/02/olympics-boxing-imane-khelif-gender-misinformation
#axios #news #usnews",2024-08-03T02:08:12.000Z,https://bsky.app/profile/axiosnews.mastodon.social.ap.brid.gy/post/3kyrrqpnmwce2
nijiironews.bsky.social,"Olympics chiefs slam ‘aggression’ directed at boxers Imane Khelif and Lin Yu-ting
https://www.thepinknews.com/2024/08/02/ico-boxing-imane-khelif-lin-yu-ting/",2024-08-03T00:25:55.587Z,https://bsky.app/profile/nijiironews.bsky.social/post/3kyrlyg2tv72f
nijiironews.bsky.social,"Olympic gold medalist Nicola Adams wades into Imane Khelif boxing row
https://www.thepinknews.com/2024/08/02/imane-khelif-nicola-adams-boxing-paris-2024-olympics/",2024-08-03T00:22:52.624Z,https://bsky.app/profile/nijiironews.bsky.social/post/3kyrlsxlb3z2o
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - watches
️⚠️💨1 - walz
3rd - shapiro
4th - comfort
5th - transphobia
6th - kyle
7th - ultra
8th - right-wing
9th - pikachu
10th - neil
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T22:40:36.286Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyrg437ssa2l
emarktaylor.mastodon.online.ap.brid.gy,"#Olympics #Paris2024 @olympicschat #Boxing

https://www.theguardian.com/sport/article/2024/aug/02/boxing-imane-khelif-lin-yu-ting-facts-fairness-battering?CMP=Share_AndroidApp_Other",2024-08-02T22:38:28.000Z,https://bsky.app/profile/emarktaylor.mastodon.online.ap.brid.gy/post/3kyrfyefu2je2
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - transphobia
️⚠️💨1 - kyle
️⚠️💨1 - 決勝
4th - 準々
5th - medalha
6th - boxing
7th - ouro
8th - men's
9th - 進出
10th - schlaf
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-08-02T21:00:34.267Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyraj7ar2i2c
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - transphobia
2nd - walz
3rd - watches
4th - transphobic
5th - rowling
6th - childless
7th - boxing
8th - adoption
9th - ups
10th - terf
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T20:40:33.267Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyr7ffuzkw2y
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - 決勝
️⚠️💨1 - 準々
️⚠️💨1 - 進出
4th - バレー
5th - kyle
6th - watches
7th - transphobia
8th - rittenhouse
9th - khelif
10th - joint
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T20:30:35.467Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyr6tlrmju2z
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - transphobia
️⚠️💨1 - shapiro
3rd - athlete
4th - flav
5th - 照明
6th - tucker
7th - terfs
8th - misogyny
9th - medal
10th - fridge
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T19:10:32.659Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyr2ehhgfk2o
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - shapiro
️⚠️💨1 - walz
3rd - watches
4th - hsv
5th - 1989
6th - transphobia
7th - medal
8th - josh
9th - jenny
10th - charges
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T18:40:32.582Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqyosrkmq2c
videos.osintukraine.com,"Archive: https://videosua.osintukraine.com/2024-08.html#88512
t.me/ukraina_novosti/77440 ↩


Україна 24/7 - новости


[TRANSLATED MESSAGE]
💪2 transgender people will fight in the women's boxing final at the 2024 Olympics.

In today's fight, a transgender from Taiwan defeated ...",2024-08-02T18:21:12.659Z,https://bsky.app/profile/videos.osintukraine.com/post/3kyqxmakxm22y
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - バニー
️⚠️💨1 - サッカー
️⚠️💨1 - ouro
️⚠️💨1 - kyle
️⚠️💨1 - athletes
6th - スペイン
7th - shapiro
8th - rittenhouse
9th - bread
10th - bia
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T17:20:32.859Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqu7rfk7z2i
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - サッカー
️⚠️💨1 - スペイン
️⚠️💨1 - shapiro
4th - 審判
5th - pikachu
6th - boxing
7th - バニー
8th - teilweise
9th - rittenhouse
10th - pokémon
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T17:10:34.134Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqtnwfsuy2y
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - informer
️⚠️💨1 - bia
️⚠️💨1 - バニー
️⚠️💨1 - ouro
️⚠️💨1 - boxing
️⚠️💨1 - vacaciones
️⚠️💨1 - souza
8th - 審判
9th - サッカー
10th - swap
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T16:40:33.217Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqryawhn22e
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - bia
️⚠️💨1 - ouro
️⚠️💨1 - informer
️⚠️💨1 - バニー
️⚠️💨1 - shapiro
️⚠️💨1 - pac
️⚠️💨1 - hino
️⚠️💨1 - boxer
9th - kyle
10th - khelif
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T16:30:33.670Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqrgf5jpc2o
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - ouro
️⚠️💨2 - informer
️⚠️💨2 - parody
️⚠️💨1 - バニー
️⚠️💨1 - riner
️⚠️💨1 - register
️⚠️💨1 - teddy
️⚠️💨1 - rittenhouse
️⚠️💨1 - murdered
️⚠️💨1 - fraud
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T16:10:35.837Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqqcosmvr2i
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
️⚠️💨1 - サッカー
️⚠️💨1 - kyle
️⚠️💨1 - 生誕
️⚠️💨1 - 乃果
️⚠️💨1 - rittenhouse
️⚠️💨1 - boxing
️⚠️💨1 - 貼る
️⚠️💨1 - 無言
️⚠️💨1 - aug
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T15:10:41.478Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqmxkxknj2i
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨4 - バニー
️⚠️💨1 - boxing
3rd - shapiro
4th - ron
5th - khelif
6th - venezuela
7th - teddy
8th - kyle
9th - imane
10th - rowling
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T14:50:38.963Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqltq5pjb2q
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨4 - バニー
️⚠️💨1 - boxing
️⚠️💨1 - 8/2
️⚠️💨1 - morocco
️⚠️💨1 - khelif
️⚠️💨1 - ron
7th - men's
8th - medal
9th - barr
10th - お盆
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T14:40:39.990Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqlbuwf332s
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
️⚠️💨1 - hijos
️⚠️💨1 - 期限
️⚠️💨1 - egypt
5th - aug
6th - ヒロ
7th - simone
8th - kyle
9th - investigation
10th - boxing
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T14:20:39.996Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqk64jopq24
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
️⚠️💨1 - barr
️⚠️💨1 - transphobia
️⚠️💨1 - khelif
️⚠️💨1 - boxing
️⚠️💨1 - 02
7th - ron
8th - investigation
9th - ヒロ
10th - うさぎ
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T14:10:42.743Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqjmcwr2m2a
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - バニー
️⚠️💨1 - penalty
️⚠️💨1 - boxing
️⚠️💨1 - boxer
️⚠️💨1 - athletes
️⚠️💨1 - shapiro
7th - truls
8th - pixiv
9th - aug
10th - ハード
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T13:40:40.534Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqhwm7pbv2h
ButterflyOfFire.mstdn.fr.ap.brid.gy,"‘Keep men out of women’s sports’: Donald Trump joins outrage at Imane Khelif’s Olympic boxing victory .

https://www.telegraph.co.uk/olympics/2024/08/01/not-an-even-contest-italian-prime-minister-imane-khelif/",2024-08-02T13:35:42.000Z,https://bsky.app/profile/ButterflyOfFire.mstdn.fr.ap.brid.gy/post/3kyqhnuhm6zf2
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
2nd - うさ
3rd - boxing
4th - エア
5th - gaza
6th - ８月
7th - ボディ
8th - できれ
9th - ukraine
10th - rowling
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T13:20:40.195Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqgstimys24
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
️⚠️💨1 - バスケ
️⚠️💨1 - 長岡
4th - 花火
5th - 02
6th - 食べよ
7th - 金曜
8th - 悔しい
9th - ラベル
10th - オリンピック
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T11:10:40.188Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyq7ketgjg2l
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
️⚠️💨2 - バスケ
️⚠️💨1 - 長岡
4th - 試合
5th - khelif
6th - boxing
7th - 逆転
8th - 花火
9th - 特番
10th - 選手
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T11:00:39.988Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyq6yigixd2s
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - バニー
️⚠️💨1 - ひる
3rd - smoking
4th - smoked
5th - venezuela
6th - 離脱
7th - pendant
8th - オリックス・バファローズ
9th - お昼
10th - sealed
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T03:10:42.557Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kypeq5brrh26
