author,content,created_at,postLink,Sentiment_Score,Sentiment_Label
news-feed.bsky.social,"@guardiannews: Paris 2024 Olympics day 14: open water swimming, athletics, golf and more – live https://t.co/T19LcFw0xi",2024-08-09T05:58:03.138Z,https://bsky.app/profile/news-feed.bsky.social/post/3kzbbdt7hb225,0.0,Neutral
byteseu.bsky.social,"Paris Olympics 2024 * 09/08/2024 * Where first you sail and then you fly

https://www.byteseu.com/323415/

Medal events 07:30 – Open Water Swimming: Men’s 10km Final 12:35 – Sport climbing: men’s boulder&lead final 12:40 – Canoe Speed: Women’s C2 500 Final 13:00 – Canoe Speed: Women’s K2 500 …",2024-08-09T05:39:12.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kzbac6zwbs2t,0.4767,Positive
news-feed.bsky.social,"@guardian: Paris 2024 Olympics day 14: open water swimming, athletics, golf and more – live https://t.co/hFgPsm4TlL",2024-08-09T04:55:17.782Z,https://bsky.app/profile/news-feed.bsky.social/post/3kzb5tlzuxc23,0.0,Neutral
BBCtopstories.mastodonapp.uk.ap.brid.gy,"Marathon swimming goes ahead after Seine concerns
https://www.bbc.com/sport/olympics/articles/c3ejj29exzjo

At: 2024-08-08T05:23:58.000Z",2024-08-09T04:43:12.000Z,https://bsky.app/profile/BBCtopstories.mastodonapp.uk.ap.brid.gy/post/3kzb55yyexd32,0.0,Neutral
australia.theguardian.com,"Paris 2024 Olympics day 14: open water swimming, athletics, golf and more – live",2024-08-09T04:04:08.145Z,https://bsky.app/profile/australia.theguardian.com/post/3kzb2y4n5ok2g,0.0,Neutral
news-feed.bsky.social,"@AFP: Olympics Topshots - 1.

@AFP photographers capture the action on Day 13 of the 2024 Paris #Olympics 

-  Rhythmic gymnastics' individual all-around qualification
-  Women's 10km marathon swimming final
-  Men's freestyle 57kg wrestling semi-final
-  Women's track cycling keirin https://t.co/9P",2024-08-09T02:54:45.085Z,https://bsky.app/profile/news-feed.bsky.social/post/3kzax42fl7s2v,0.1779,Positive
ashleysays.bsky.social,Okay pentathlon is wild. They should be the MVPs of the Olympics,2024-08-08T12:05:20.707Z,https://bsky.app/profile/ashleysays.bsky.social/post/3kz7ffoad4y2e,0.2263,Positive
news-feed.bsky.social,"@guardian: Paris 2024 Olympics day 13: Dutch delight in marathon swimming; heptathlon, taekwondo and more – live https://t.co/TKb5n1rWfG",2024-08-08T08:05:11.983Z,https://bsky.app/profile/news-feed.bsky.social/post/3kz6xyb62nt2f,0.5994,Positive
news-feed.bsky.social,"@guardian: Paris 2024 Olympics day 13: Dutch delight in marathon swimming; heptathlon, taekwondo and more – live https://t.co/kSg68aJQc1",2024-08-08T07:52:09.902Z,https://bsky.app/profile/news-feed.bsky.social/post/3kz6xax3cg22q,0.5994,Positive
news-feed.bsky.social,"@AFP: Marathon in the Seine.

@AFP photographers zoom in on athletes swimming in the Seine as they compete in the women's 10km marathon swimming final at the Paris 2024 #Olympics on August 8 https://t.co/gZfdKSdGkW",2024-08-08T06:49:52.214Z,https://bsky.app/profile/news-feed.bsky.social/post/3kz6trkrrn72u,0.0,Neutral
byteseu.bsky.social,"Paris Olympics 2024 * 08/08/2024 * Where the air is so calm that entire regattas are moved

https://www.byteseu.com/320693/

Medal events 07:30 – Open Water Swimming: Women’s 10km Final 11:43 – Sailing: 470 mixed final 12:18 – Sailing: Nacra 17 mixed final 12:35 – Sport climbing: men’s speed …",2024-08-08T06:13:14.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kz6rq45r5n2q,0.7262,Positive
news-feed.bsky.social,"@AFP: Olympics Topshots - 2.

@AFP photographers capture the action on Day 12 of the 2024 Paris #Olympics 

- Artistic swimming event
- Men's 5000m heat
- Men's sport climbing lead semi final
- Men's greco-roman 77kg wrestling bronze medal match https://t.co/zsZ4LXDVdN",2024-08-08T02:54:17.815Z,https://bsky.app/profile/news-feed.bsky.social/post/3kz6gmcwcls2l,0.4767,Positive
funnygodmother.bsky.social,I did not have “two consecutive non-American artistic swimming teams performed to Eminem’s Lose Yourself” on my 2024 Paris Olympics bingo card but I sure hope someone did because THAT happened 🤣🤣🤣,2024-08-08T02:39:43.438Z,https://bsky.app/profile/funnygodmother.bsky.social/post/3kz6fsbaebi2a,0.714,Positive
psyhunter29.bsky.social,"""Sport Girl Summer 2024 - Cammy"" 
 
SGS is back for the #olympics, featuring four #streetfighter women taking on the #triathlon.  First is Cammy on the swimming leg.

Alt versions coming soon to Patreon.",2024-08-08T00:35:07.672Z,https://bsky.app/profile/psyhunter29.bsky.social/post/3kz66thk7np2c,0.0,Neutral
nytdiff.bsky.social,Change in URL,2024-08-07T21:40:15.183Z,https://bsky.app/profile/nytdiff.bsky.social/post/3kz5v2r6g3k2v,0.0,Neutral
news-feed.bsky.social,@ChinaDaily: China claims first ever Olympic gold medal in team artistic swimming at Paris 2024 on Wednesday. #Paris2024 #TeamChina #Olympics https://t.co/h6zrSwd2ZJ,2024-08-07T18:48:34.313Z,https://bsky.app/profile/news-feed.bsky.social/post/3kz5lhrjdee24,0.4767,Positive
toadsanime.lostincult.co.uk,"Japan's artistic swimming team performed to NieR:Automata's ""A Beautiful Song"" in their 2024 Olympics performance.

NieR's ""Song of the Ancients"" was used by Japan in the last Olympics in 2020:

gonintendo.com/contents/387...",2024-08-07T17:57:02.858Z,https://bsky.app/profile/toadsanime.lostincult.co.uk/post/3kz5ilmrfqs2u,0.5994,Positive
ukrnws.bsky.social,"📰 China’s Swimming Victories Marred by Criticism

🔗 https://foreignpolicy.com/2024/08/06/china-olympics-paris-swimming-medals-doping-criticism/

#News #RussianInvasion #RussianWar #Ukraine",2024-08-07T01:10:00.854Z,https://bsky.app/profile/ukrnws.bsky.social/post/3kz3qcwpoe22f,-0.4404,Negative
tomo.blue,Today's Google logo in Japan celebrates artistic swimming at the Paris 2024 Summer Olympic Games. It's the same logo as yesterday. #googledoodle #artisticswimming #paris2024 #parisolympics #olympics #olympicgames,2024-08-06T03:13:52.009Z,https://bsky.app/profile/tomo.blue/post/3kyzgrhmgxs2f,0.5719,Positive
news-feed.bsky.social,"@AFP: Olympics Topshots - 1.

@AFP photographers capture the action on Day 10 of the 2024 Paris #Olympics 

- The men's pole vault final
- Technical routine in artistic swimming
- Women's uneven bars final
- Finish line in the mixed relay triathlon race https://t.co/tHoSXanuDU",2024-08-06T02:21:43.135Z,https://bsky.app/profile/news-feed.bsky.social/post/3kyzdu7uy7226,0.0,Neutral
protiv.osintukraine.com,The winner of the hundred-meter race was decided by five thousandths (!!!) of a second. Triathletes after swimming in the Seine withdraw from the competition due to illness. Paris 2024. Super short on what's happening at the Olympics,2024-08-05T17:11:28.437Z,https://bsky.app/profile/protiv.osintukraine.com/post/3kyyf4ckweo25,0.783,Positive
davidho.bsky.social,"It seems anyone who's ever studied point source pollution or transport and mixing in rivers would be horrified by them holding a swimming competition in the Seine.

apnews.com/article/o...",2024-08-05T14:07:57.000Z,https://bsky.app/profile/davidho.bsky.social/post/3kyy2u5hdmj2m,-0.5423,Negative
tomo.blue,Today's Google logo in Japan celebrates artistic swimming at the Paris 2024 Summer Olympic Games. #googledoodle #artisticswimming #paris2024 #parisolympics #olympics #olympicgames,2024-08-05T03:06:20.409Z,https://bsky.app/profile/tomo.blue/post/3kywvv36vd223,0.5719,Positive
randyringtail.bsky.social,Way to go #TeamUSA! Gold in the Women’s 4x100 medley and Silver in the Men’s 4x100 medley as the swimming competitions conclude at the 2024 Olympics!,2024-08-05T02:15:05.132Z,https://bsky.app/profile/randyringtail.bsky.social/post/3kywszgyzp326,0.0,Neutral
byteseu.bsky.social,"USA wins Swimming at 2024 Olympics! Most Total and most Gold!

https://www.byteseu.com/311985/

USA wins Swimming at 2024 Olympics! Most Total and most Gold! https://nypost.com/2024/08/04/sports/usa-ends-olympics-with-most-swimming-gold-medals/",2024-08-04T20:13:03.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kyw6s5q6522c,0.8614,Positive
bayarea.bsky.social,Top moments: Team USA wins Paris-high 28 swimming medals in 2024 Olympics,2024-08-04T17:55:02.000Z,https://bsky.app/profile/bayarea.bsky.social/post/3kywqkqgahn25,0.6705,Positive
byteseu.bsky.social,"2024 Olympics: Belgian triathlon team withdraws due to illness linked to swimming in the Seine

https://www.byteseu.com/311650/

2024 Olympics: Belgian triathlon team withdraws due to illness linked to swimming in the Seine …",2024-08-04T17:26:12.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kyvvhsdrps2h,-0.6597,Negative
thecovidinfoguy.bsky.social,"Olympics 2024: Romanian swimmer David Popovici, after winning two medals in Paris swimming with a cold: ""I don't know if I had COVID, because I didn't test myself""

""I don't know if I had COVID or not, because I didn't get tested. I was everywhere and interacted with everyone.""

#Olympics2024",2024-08-04T05:39:21.630Z,https://bsky.app/profile/thecovidinfoguy.bsky.social/post/3kyunxrw6d22j,0.5267,Positive
warriorrabbit.bsky.social,"#Olympics
Swimming",2024-08-03T20:45:49.078Z,https://bsky.app/profile/warriorrabbit.bsky.social/post/3kytq5qkd4m2e,0.0,Neutral
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - ledecky
️⚠️💨2 - alfred
️⚠️💨1 - lucia
️⚠️💨1 - julien
️⚠️💨1 - katie
️⚠️💨1 - medal
️⚠️💨1 - saint
️⚠️💨1 - 100m
️⚠️💨1 - richardson
10th - sha'carri
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-08-03T19:40:34.457Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kytmj3asow2o,0.636,Positive
dopinglist.bsky.social,"Olympics | Doping tests in swimming should be led by authorized entities: Bach
https://www.thestar.com.my/news/world/2024/08/04/olympics--doping-tests-in-swimming-should-be-led-by-authorized-entities-bach#doping #cleansport #antidoping",2024-08-03T18:13:29.000Z,https://bsky.app/profile/dopinglist.bsky.social/post/3kythnefrwz23,0.0,Neutral
ralfwittenbrink.bsky.social,"""Es ist wahrscheinlich die schlimmste Woche meines Lebens, was den Zustand meines Körpers angeht, und das ist keine Übertreibung"", sagte er [Adam Peaty]. ""Alles kam auf einmal. Seit #COVID ist es so, dass ich jeden Tag mit etwas anderem aufwache.“

#LongCovid #OrganDamage #Corona",2024-08-03T15:50:49.069Z,https://bsky.app/profile/ralfwittenbrink.bsky.social/post/3kyt7oaug7g2b,-0.5994,Negative
starsandstripes.bsky.social,"OLYMPICS 2024 | The swimming competition at the 2024 Summer Games will conclude with four medal races Sunday, but that won’t quash a geopolitical tug-of-war that has erupted at the pool.
www.stripes.com/sports/2024-...",2024-08-02T21:40:56.113Z,https://bsky.app/profile/starsandstripes.bsky.social/post/3kyrcreu36j2j,0.2617,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - transphobia
️⚠️💨1 - kyle
️⚠️💨1 - 決勝
4th - 準々
5th - medalha
6th - boxing
7th - ouro
8th - men's
9th - 進出
10th - schlaf
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-08-02T21:00:34.267Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyraj7ar2i2c,0.2714,Positive
cubavenger.bsky.social,She's really enjoyed Surfing this week but Swimming is a close second.,2024-08-02T19:41:16.308Z,https://bsky.app/profile/cubavenger.bsky.social/post/3kyr43ghe6a2y,0.3174,Positive
afp-bot.bsky.social,BREAKING French superstar Leon Marchand takes home his 4th gold medal of #Paris2024 with second-fastest 200m individual medley in history,2024-08-02T19:16:16.704Z,https://bsky.app/profile/afp-bot.bsky.social/post/3kyr2oz7ugc2v,0.4767,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - shapiro
️⚠️💨1 - walz
3rd - watches
4th - hsv
5th - 1989
6th - transphobia
7th - medal
8th - josh
9th - jenny
10th - charges
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T18:40:32.582Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqyosrkmq2c,0.4753,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
️⚠️💨1 - サッカー
️⚠️💨1 - kyle
️⚠️💨1 - 生誕
️⚠️💨1 - 乃果
️⚠️💨1 - rittenhouse
️⚠️💨1 - boxing
️⚠️💨1 - 貼る
️⚠️💨1 - 無言
️⚠️💨1 - aug
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T15:10:41.478Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqmxkxknj2i,0.2714,Positive
globalvoters.bsky.social,"Douglass' 200m breaststroke gold was 'a long time coming' - NBC Olympics: * Douglass' 200m breaststroke gold was 'a long time coming'  NBC Olympics
 * Kate Douglass wins gold, but for the U.S., the pool is full of silver  The Washington Post
 * Artistic swimming at Paris 2024 Olympics: Preview,…",2024-08-02T13:28:08.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kyqha6wcg22j,0.3291,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - バニー
2nd - うさ
3rd - boxing
4th - エア
5th - gaza
6th - ８月
7th - ボディ
8th - できれ
9th - ukraine
10th - rowling
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-02T13:20:40.195Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyqgstimys24,0.2714,Positive
globalvoters.bsky.social,"Teenage Talent at the 2024 Olympics: From the shooting range to the swimming pool, teens and preteens are grabbing medals and the spotlight. Nowhere is this truer than at the skateboard park.",2024-08-02T10:05:08.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kyq3v7sbqq2i,0.6883,Positive
news-feed.bsky.social,@ChinaDaily: Freestyle swimming prodigy Pan Zhanle reaffirmed the integrity and solid progress of Chinese swimmers by breaking his own world record to win the men's 100-meter freestyle on Wednesday night at the Paris 2024 Olympic Games. #TeamChina #Paris2024 #Olympics https://t.co/QxeUChOXSn https:/,2024-08-02T05:30:51.321Z,https://bsky.app/profile/news-feed.bsky.social/post/3kypmkqj55o2i,0.9042,Positive
news-feed.bsky.social,"@guardiannews: Paris 2024 Olympics day seven: athletics, golf, rowing, swimming and more – live https://t.co/OtgW6oPpIY",2024-08-02T04:48:40.225Z,https://bsky.app/profile/news-feed.bsky.social/post/3kypk7corbw2d,0.0,Neutral
waldograce.bsky.social,"Ledecky wins record 13th medal with a silver. Summer McIntosh and Kate Douglass strike gold
#Olympics
#AP
https://apnews.com/article/2024-olympics-ledecky-marchand-swimming-f474fde41ca255b892c3ff5b73c54f6c",2024-08-02T01:01:06.000Z,https://bsky.app/profile/waldograce.bsky.social/post/3kyp5if5pgc2s,0.743,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - バニー
️⚠️💨1 - inconvenient
3rd - rape
4th - cigarette
5th - aug
6th - ninja
7th - boxing
8th - shapiro
9th - australian
10th - athlete
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-02T00:10:44.459Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyp2odffoa2x,-0.7644,Negative
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - boxing
️⚠️💨1 - swap
️⚠️💨1 - boxer
4th - walz
5th - quarter
6th - opponent
7th - olimpíadas
8th - ledecky
9th - khelif
10th - athletes
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-01T20:20:41.393Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyonsxr72r2y,0.2714,Positive
lawnerd.bsky.social,"<Katie Ledecky, swimming the 1500m at the 2024 Olympics, getting what is only her 8th best time>

800m split:  8:14.52

<Four men swimming in the 4x200 *relay* at the 1924 Olympics, setting a new world record>

800m: 9:53.4",2024-08-01T19:19:26.312Z,https://bsky.app/profile/lawnerd.bsky.social/post/3kyokfgwslm23,0.6369,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - prisoner
️⚠️💨1 - gershkovich
️⚠️💨1 - evan
️⚠️💨1 - august
️⚠️💨1 - kosa
️⚠️💨1 - agosto
7th - pokémon
8th - desktop
9th - 01
10th - バニー
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-01T16:10:43.846Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyo7tyyc4k2k,-0.4574,Negative
globalvoters.bsky.social,"Paris Olympics live updates: Swimming schedule today, how to watch, medal count - USA TODAY: * Paris Olympics live updates: Swimming schedule today, how to watch, medal count  USA TODAY
 * Aug. 1 Olympics schedule: Golf, track & field, tennis  ESPN
 * 2024 Paris Olympics live updates: Track and…",2024-08-01T13:26:06.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kynwnngssc2v,0.7351,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - onlyfans
️⚠️💨1 - header
3rd - gebaut
4th - agosto
5th - gaza
6th - セミ
7th - おっぱい
8th - wasser
9th - 다시
10th - 麻雀
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-08-01T09:40:37.007Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kynk2gibv726,0.2714,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - onlyfans
️⚠️💨1 - header
3rd - wasser
4th - riize
5th - 郡司
6th - warehouse
7th - thailand
8th - gebaut
9th - 紅蓮
10th - 宿題
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-08-01T08:40:35.852Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyngp45mzg2k,0.2714,Positive
news-feed.bsky.social,"@LeMonde_EN: Swimming at the 2024 Olympics: Queen Katie Ledecky does the roller coaster, but stop saying she swims like a guy https://t.co/nR4w0POkgP",2024-08-01T05:41:23.867Z,https://bsky.app/profile/news-feed.bsky.social/post/3kyn4oocbq223,0.1154,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - identify
️⚠️💨2 - ledecky
️⚠️💨1 - television
️⚠️💨1 - katie
️⚠️💨1 - コストコ
6th - warren
7th - 1500m
8th - 毎月
9th - モデル
10th - youre
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-08-01T02:30:35.536Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kymrzibwrs2h,0.2714,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - toni
️⚠️💨1 - mariah
️⚠️💨1 - identify
️⚠️💨1 - television
️⚠️💨1 - kamille
6th - mercedes
7th - ８月
8th - snoop
9th - brickhouse
10th - join,link
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-08-01T01:40:36.144Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kympa3tq2o2k,0.2714,Positive
thecovidinfoguy.bsky.social,"Olympics 2024: ""The bad result was a mystery so we did a test""

🇫🇮 Finnish swimming star, Matti Mattsson, has tested positive for Covid after a disappointing performance in the 200m breaststroke. He failed to reach the semifinal in a race where he won bronze at Tokyo.",2024-08-01T00:39:47.809Z,https://bsky.app/profile/thecovidinfoguy.bsky.social/post/3kymltdl25k23,-0.3818,Negative
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - racial
️⚠️💨1 - racist
️⚠️💨1 - racism
️⚠️💨1 - biracial
5th - nabj
6th - horses
7th - ８月
8th - 木曜日
9th - ukraine
10th - shapiro
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-07-31T21:40:37.895Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kymbsylx4l2h,-0.8221,Negative
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - nabj
️⚠️💨1 - soccer
️⚠️💨1 - racist
4th - horoscop
5th - ukraine
6th - journalists
7th - hump
8th - basketball
9th - men's
10th - ledecky
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-07-31T21:10:35.464Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyma5bo5ky2q,-0.5411,Negative
collectingall.bsky.social,"∀ Katie Ledecky Wins Gold Medal in Women's 1,500M Freestyle at 2024 Olympics http://blog.collecti... #SummerOlympics #Swimming #BreakingNews #Olympics #KatieLedecky",2024-07-31T19:39:42.000Z,https://bsky.app/profile/collectingall.bsky.social/post/3kym32rrk422f,0.8176,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - nabj
️⚠️💨1 - sarah
️⚠️💨1 - sjöström
️⚠️💨1 - journalists
️⚠️💨1 - superior
️⚠️💨1 - childless
7th - yale
8th - vance's
9th - historically
10th - faulkner
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-31T18:40:45.832Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kylxreiosf2o,0.68,Positive
makingcentsofit.bsky.social,"I love the #Olympics and the science behind elite athletes. Now during Paris, I learned some more interesting science behind competitive swimming, deeper water is better. 

sports.yahoo.com/par...",2024-07-31T13:19:15.000Z,https://bsky.app/profile/makingcentsofit.bsky.social/post/3kylfsi3a6b2x,0.8955,Positive
globalvoters.bsky.social,"#Ireland basks in glory of Olympic swimming success: Daniel Wiffen won gold in 800m freestyle 24 hours after Mona McSharry’s bronze in 100m breaststroke

 * Paris 2024 Olympics – latest news




Northern #Ireland and the Republic of Ireland have been basking in the glory of Daniel Wiffen’s Olympic…",2024-07-31T10:57:04.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kyl5ualh2226,0.9442,Positive
sebwar.bsky.social,"www.abc.net.au/news/2024-07...

Sending in woman for #triathlon swimming in the #Seine first, because they’re more resistible 🤔 #Olympics when no one’s getting duck, men will go in too",2024-07-31T07:15:17.863Z,https://bsky.app/profile/sebwar.bsky.social/post/3kykrhnuyps2r,-0.296,Negative
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - knackig
️⚠️💨1 - triathlon
3rd - kurz
4th - 1,138
5th - ukraine
6th - katie
7th - günaydın
8th - 31
9th - 利上げ
10th - werken
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-07-31T06:40:38.668Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kykpjowjqs2a,0.2714,Positive
afp-bot.bsky.social,"Olympics Topshots - 2.

@AFP photographers capture the action on Day 4 of the 2024 Paris #Olympics  

- Artistic gymnastics women's team final at the Bercy Arena
- Volleyball match at the South Paris Arena
- Butterfly swimming at the Paris La Defense Arena
- Basketball at La Concorde",2024-07-31T04:24:16.762Z,https://bsky.app/profile/afp-bot.bsky.social/post/3kykhw5nu6r2t,0.128,Positive
news-feed.bsky.social,"@AFP: Olympics Topshots - 2.

@AFP photographers capture the action on Day 4 of the 2024 Paris #Olympics  

- Artistic gymnastics women's team final at the Bercy Arena
- Volleyball match at the South Paris Arena
- Butterfly swimming at the Paris La Defense Arena
- Basketball at La https://t.co/uHgcK",2024-07-31T04:24:05.375Z,https://bsky.app/profile/news-feed.bsky.social/post/3kykhvj7pks2q,0.128,Positive
warriorrabbit.bsky.social,"#Olympics
Swimming",2024-07-31T04:13:56.842Z,https://bsky.app/profile/warriorrabbit.bsky.social/post/3kykhdev7pc2d,0.0,Neutral
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - shapiro
️⚠️💨2 - gritty
️⚠️💨1 - walz
4th - philly
5th - yell
6th - swimming
7th - syndrome
8th - kosa
9th - freaks
10th - cruel
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-31T01:50:35.509Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyk7czycbc2h,-0.5707,Negative
