author,content,created_at,postLink,Sentiment_Score,Sentiment_Label
fxoxo.bsky.social,"Eminem representing Italy in Archery at the 2024 Olympics 😂😂😂

https://www.fxoxo.com/103792/

Eminem representing Italy in Archery at the 2024 Olympics 😂😂😂 by lala_b11",2024-07-31T18:21:10.000Z,https://bsky.app/profile/fxoxo.bsky.social/post/3kylwoeziwk25,0.0,Neutral
news-feed.bsky.social,"@DailySabah: Turkish archery coach Yusuf Göktuğ Ergin beams with pride as team clinches historic bronze medal at Paris 2024 Olympics, marking new era of excellence for sport
https://t.co/jLrL5JrLr5",2024-07-31T13:32:36.982Z,https://bsky.app/profile/news-feed.bsky.social/post/3kylgke6eok2m,0.8625,Positive
ashpolt.bsky.social,"Just seen someone on Facebook make a ""Craig David on the Olympics archery team"" joke in the year of our lord 2024

That joke was old when I was in school",2024-07-30T21:44:00.333Z,https://bsky.app/profile/ashpolt.bsky.social/post/3kyjrk4gzer2r,0.5267,Positive
acjsissons.bsky.social,We need to talk about how many swimming medals there are at the Olympics and how to reduce it…,2024-07-29T20:51:08.330Z,https://bsky.app/profile/acjsissons.bsky.social/post/3kyh64nr3hz2d,0.0,Neutral
byteseu.bsky.social,"Korea secure second archery gold in men’s team event

https://www.byteseu.com/296327/

Korea secure second archery gold in men’s team event https://koreajoongangdaily.joins.com/news/2024-07-30/sports/olympics/Korea-secure-second-archery-gold-in-mens-team-event/2101305 Posted by Kyunseo",2024-07-29T16:39:17.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kygq2fbope2g,0.5859,Positive
byteseu.bsky.social,"S. Korean Men's Archery Team Wins 3rd Straight Gold

https://www.byteseu.com/296330/

Photo : YONHAP News Team Korea won a gold medal in the men’s team archery event at the Paris 2024 Olympics, the third straight Olympic gold for the men’s team. The trio, comprising Kim Woo-jin, Lee Woo-seok, and …",2024-07-29T16:39:08.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kygq24xkvc22,0.9231,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - 本誌
️⚠️💨1 - rugby
3rd - 柔道
4th - christians
5th - 決勝
6th - オリンピック
7th - www.pixiv.net/novel/show.p
8th - ukraine
9th - olympics
10th - mcu
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-07-28T15:00:39.030Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kye22z4ljo2m,0.2714,Positive
boltatimes.bsky.social,"Sports included in Paris Olympics 2024:

1. Archery🏹
2. Artistic Gymnastics🤸
3. Artistic Swimming🏊
4. Athletics🏃
5. Badminton🏸
6. Basketball🏀
7. Basketball 3x3⛹️
8. Beach Volleyball🏖️
9. Boxing🥊
10. Breaking🕺
11. Canoe Slalom🚣
12. Canoe Sprint🚣‍♀️
13. Cycling BMX Freestyle🚴
14. Cycling BMX Racing🚵",2024-07-27T16:27:05.435Z,https://bsky.app/profile/boltatimes.bsky.social/post/3kybogphnb52u,0.0,Neutral
dbeecher.bsky.social,"Take that, badminton and field hockey",2024-07-25T19:59:40.127Z,https://bsky.app/profile/dbeecher.bsky.social/post/3ky4zex3qdk2g,0.0,Neutral
byteseu.bsky.social,"S. Korea's Archery Team Eyes At Least 3 Gold Medals in Paris

https://www.byteseu.com/262257/

Photo : YONHAP News The South Korean archery team left for Paris on Tuesday for the upcoming 2024 Summer Olympics, with the goal of winning at least three gold medals. A delegation of 13 people, …",2024-07-16T08:26:07.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kxf6gkwpdi2n,0.5267,Positive
nultyphil.bsky.social,"I'd be a tad weary of an archer from Ardee.

[Olympic fact: an ardee woman won a bronze medal in the 1908 Olympics for archery]",2024-07-13T11:07:59.677Z,https://bsky.app/profile/nultyphil.bsky.social/post/3kx5w36sjte2q,0.6908,Positive
