author,content,created_at,postLink,Sentiment_Score,Sentiment_Label
fogolf.bsky.social,"🔴Day 7 : Paris Olympics 2024 | Badminton | Shooting | Archery | Golf | Lakshya Sen VS Chou Tien chen

https://www.fogolf.com/769567/%F0%9F%94%B4day-7-paris-olympics-2024-badminton-shooting-archery-golf-lakshya-sen-vs-chou-tien-chen/

🔴Day 7 : Paris Olympics 2024 | Badminton | Shooting | Archery | …",2024-08-02T17:34:06.000Z,https://bsky.app/profile/fogolf.bsky.social/post/3kyquxzqauc2h,0.0,Neutral
byteseu.bsky.social,"S. Korea Secures At Least Silver Medal in Mixed Doubles Badminton

https://www.byteseu.com/304116/

Photo : YONHAP News South Korea has secured at least a silver medal in the mixed doubles badminton competition at the 2024 Paris Olympics. This comes as the mixed duos of Seo Seung-jae and Chae …",2024-08-01T15:52:07.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kyo6ssirny2f,0.8807,Positive
mexhistorian.bsky.social,I love badminton. My proudest athletic achievement is winning “gold” in Women’s Doubles Badminton in a yearly event between the university and various corporations in the area. There were people who grew up playing competitively and they took it very seriously. I turned out to be a quick study. 🥇,2024-07-30T15:00:43.812Z,https://bsky.app/profile/mexhistorian.bsky.social/post/3kyj2yyoeox26,0.9002,Positive
cyclingeu.bsky.social,"Badminton Paris 2024 Olympic Live Stream

https://www.cyclingeu.com/338017/badminton-paris-2024-olympic-live-stream/

Date – 27 July – 11 August 2024 Vanue – Vaires-sur-Marne bassin in Paris #parisolympic #olympicparis2024 Paris 2024 Summer Olympics Paris 2024 Summer Olympics Live Paris 2024 …",2024-07-30T09:00:14.000Z,https://bsky.app/profile/cyclingeu.bsky.social/post/3kyigujupou2f,0.0,Neutral
wsfm.bsky.social,"Live Streaming 🔴 Badminton Olympics 2024
#Olympics #Badminton

Link 1 👉 is.gd/E8u6Bh
Link 2 👉 is.gd/RDuRbo",2024-07-30T05:45:47.886Z,https://bsky.app/profile/wsfm.bsky.social/post/3kyi3yrnsof2u,0.0,Neutral
acjsissons.bsky.social,We need to talk about how many swimming medals there are at the Olympics and how to reduce it…,2024-07-29T20:51:08.330Z,https://bsky.app/profile/acjsissons.bsky.social/post/3kyh64nr3hz2d,0.0,Neutral
news-feed.bsky.social,"@AFP: Olympics Topshots - 2.

@AFP photographers capture the action on Day 2 of the 2024 Paris #Olympics:

Equestrian's eventing cross country in Versailles
Artistic gymnastics at the Bercy Arena
Field hockey at the Yves-du-Manoir Stadium in Colombes
Badminton at the Porte de la https://t.co/olym5oF",2024-07-29T03:44:30.334Z,https://bsky.app/profile/news-feed.bsky.social/post/3kyfeqvmcnz22,0.0,Neutral
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - 本誌
️⚠️💨1 - rugby
3rd - 柔道
4th - christians
5th - 決勝
6th - オリンピック
7th - www.pixiv.net/novel/show.p
8th - ukraine
9th - olympics
10th - mcu
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-07-28T15:00:39.030Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kye22z4ljo2m,0.2714,Positive
boltatimes.bsky.social,"Sports included in Paris Olympics 2024:

1. Archery🏹
2. Artistic Gymnastics🤸
3. Artistic Swimming🏊
4. Athletics🏃
5. Badminton🏸
6. Basketball🏀
7. Basketball 3x3⛹️
8. Beach Volleyball🏖️
9. Boxing🥊
10. Breaking🕺
11. Canoe Slalom🚣
12. Canoe Sprint🚣‍♀️
13. Cycling BMX Freestyle🚴
14. Cycling BMX Racing🚵",2024-07-27T16:27:05.435Z,https://bsky.app/profile/boltatimes.bsky.social/post/3kybogphnb52u,0.0,Neutral
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - 停電
️⚠️💨1 - 開会
️⚠️💨1 - 花火
️⚠️💨1 - 先発
️⚠️💨1 - 隅田川
6th - パリ
7th - バレー
8th - cérémonie
9th - 大会
10th - オリンピック
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-07-27T08:40:36.704Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyauejoawp25,0.2714,Positive
dbeecher.bsky.social,"Take that, badminton and field hockey",2024-07-25T19:59:40.127Z,https://bsky.app/profile/dbeecher.bsky.social/post/3ky4zex3qdk2g,0.0,Neutral
npub1qspus6smkn8mcdxg5jflh50s69vdgtwsd5p74gmjpzp2qekn5duqfv5afj.momostr.pink.ap.brid.gy,<https://www.reuters.com/sports/olympics/axelsen-looks-get-balance-right-before-badminton-title-defence-2024-07-15/>,2024-07-15T13:40:47.000Z,https://bsky.app/profile/npub1qspus6smkn8mcdxg5jflh50s69vdgtwsd5p74gmjpzp2qekn5duqfv5afj.momostr.pink.ap.brid.gy/post/3kxd7kecft352,0.0,Neutral
